Name,Ticker,Pricing Source,Security Type,Market Sector,BBGID,BBGID Composite,BSID,Unique ID
January 16 Calls on SQQQ US,SQQQ1 01/15/16 C19,UA,Equity Option,Equity,BBG005KKHW75,BBG005KKHW57,524023955476,EO000N412016010182600001
January 16 Calls on SQQQ US,SQQQ1 01/15/16 C20,UA,Equity Option,Equity,BBG005KKHWY5,BBG005KKHWW7,524023955492,EO000N412016010182800001
January 16 Calls on SQQQ US,SQQQ1 01/15/16 C21,UA,Equity Option,Equity,BBG005KKHXN5,BBG005KKHXL7,524023955506,EO000N412016010182A00001
January 16 Calls on SQQQ US,SQQQ1 01/15/16 C22,UA,Equity Option,Equity,BBG005KKHYC5,BBG005KKHY99,524023955520,EO000N412016010182C00001
January 16 Calls on SQQQ US,SQQQ1 01/15/16 C23,UA,Equity Option,Equity,BBG005KKHZ23,BBG005KKHZ05,524023955536,EO000N412016010182E00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P20,UA,Equity Option,Equity,BBG0071LXPT3,BBG0071LXPR5,524030396041,EO000N412016010302800001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P25,UA,Equity Option,Equity,BBG006KG8241,BBG006KG8223,524028269351,EO000N412016010303200001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P26,UA,Equity Option,Equity,BBG007397F91,BBG007397F73,524030627633,EO000N412016010303400001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P27,UA,Equity Option,Equity,BBG007397G26,BBG007397G08,524030627645,EO000N412016010303600001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P28,UA,Equity Option,Equity,BBG007397GV4,BBG007397GS8,524030627656,EO000N412016010303800001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P29,UA,Equity Option,Equity,BBG007397HN1,BBG007397HL3,524030627665,EO000N412016010303A00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P30,UA,Equity Option,Equity,BBG00694JZB8,BBG00694JZ82,524027119789,EO000N412016010303C00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P31,UA,Equity Option,Equity,BBG007397JF6,BBG007397JC9,524030627679,EO000N412016010303E00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P32,UA,Equity Option,Equity,BBG007397K63,BBG007397K45,524030627691,EO000N412016010304000001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P33,UA,Equity Option,Equity,BBG007397KZ1,BBG007397KX3,524030627699,EO000N412016010304200001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P34,UA,Equity Option,Equity,BBG007397LS7,BBG007397LP0,524030627707,EO000N412016010304400001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P35,UA,Equity Option,Equity,BBG005XYCN03,BBG005XYCMY8,524025650092,EO000N412016010304600001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P36,UA,Equity Option,Equity,BBG007397MK3,BBG007397MH7,524030627717,EO000N412016010304800001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P37,UA,Equity Option,Equity,BBG007397NB1,BBG007397N85,524030627725,EO000N412016010304A00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P38,UA,Equity Option,Equity,BBG007397P35,BBG007397P17,524030627734,EO000N412016010304C00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P40,UA,Equity Option,Equity,BBG005XYCNQ5,BBG005XYCNN8,524025650098,EO000N412016010305000001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P39,UA,Equity Option,Equity,BBG007397PW3,BBG007397PT7,524030627742,EO000N412016010304E00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P41,UA,Equity Option,Equity,BBG007397QP9,BBG007397QM2,524030627751,EO000N412016010305200001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P42,UA,Equity Option,Equity,BBG007397RG7,BBG007397RD0,524030627759,EO000N412016010305400001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P43,UA,Equity Option,Equity,BBG007397S75,BBG007397S57,524030627768,EO000N412016010305600001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P44,UA,Equity Option,Equity,BBG007397T00,BBG007397SY5,524030627775,EO000N412016010305800001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P45,UA,Equity Option,Equity,BBG005XYCPF2,BBG005XYCPC5,524025650106,EO000N412016010305A00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P50,UA,Equity Option,Equity,BBG005XYCQ42,BBG005XYCQ24,524025650113,EO000N412016010306400001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P55,UA,Equity Option,Equity,BBG005XYCQV2,BBG005XYCQS6,524025650121,EO000N412016010306E00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P60,UA,Equity Option,Equity,BBG005XYCRL1,BBG005XYCRJ4,524025650129,EO000N412016010307800001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P65,UA,Equity Option,Equity,BBG005XYCS93,BBG005XYCS75,524025650143,EO000N412016010308200001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P70,UA,Equity Option,Equity,BBG005XYCT00,BBG005XYCSY5,524025650150,EO000N412016010308C00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P75,UA,Equity Option,Equity,BBG005XYCTQ2,BBG005XYCTN5,524025650159,EO000N412016010309600001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P80,UA,Equity Option,Equity,BBG005XYCVG8,BBG005XYCVD1,524025650164,EO000N41201601030A000001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P85,UA,Equity Option,Equity,BBG005XYCW58,BBG005XYCW30,524025650172,EO000N41201601030AA00001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P90,UA,Equity Option,Equity,BBG005XYCWW8,BBG005XYCWT2,524025650179,EO000N41201601030B400001
January 16 Puts on SQQQ US,SQQQ 01/15/16 P95,UA,Equity Option,Equity,BBG005Z8MP84,BBG005Z8MP66,524025849768,EO000N41201601030BE00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C20,UA,Equity Option,Equity,BBG0071LXPV0,BBG0071LXPS4,524030396040,EO000N412016010382800001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C25,UA,Equity Option,Equity,BBG006KG8250,BBG006KG8232,524028269340,EO000N412016010383200001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C26,UA,Equity Option,Equity,BBG007397FB8,BBG007397F82,524030627627,EO000N412016010383400001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C27,UA,Equity Option,Equity,BBG007397G35,BBG007397G17,524030627639,EO000N412016010383600001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C28,UA,Equity Option,Equity,BBG007397GW3,BBG007397GT7,524030627650,EO000N412016010383800001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C29,UA,Equity Option,Equity,BBG007397HP9,BBG007397HM2,524030627661,EO000N412016010383A00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C30,UA,Equity Option,Equity,BBG00694JZC7,BBG00694JZ91,524027119777,EO000N412016010383C00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C31,UA,Equity Option,Equity,BBG007397JG5,BBG007397JD8,524030627673,EO000N412016010383E00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C32,UA,Equity Option,Equity,BBG007397K72,BBG007397K54,524030627685,EO000N412016010384000001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C33,UA,Equity Option,Equity,BBG007397L07,BBG007397KY2,524030627695,EO000N412016010384200001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C34,UA,Equity Option,Equity,BBG007397LT6,BBG007397LR8,524030627703,EO000N412016010384400001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C35,UA,Equity Option,Equity,BBG005XYCN12,BBG005XYCMZ7,524025650088,EO000N412016010384600001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C36,UA,Equity Option,Equity,BBG007397ML2,BBG007397MJ5,524030627712,EO000N412016010384800001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C37,UA,Equity Option,Equity,BBG007397NC0,BBG007397N94,524030627721,EO000N412016010384A00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C38,UA,Equity Option,Equity,BBG007397P44,BBG007397P26,524030627729,EO000N412016010384C00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C39,UA,Equity Option,Equity,BBG007397PX2,BBG007397PV4,524030627738,EO000N412016010384E00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C40,UA,Equity Option,Equity,BBG005XYCNR4,BBG005XYCNP6,524025650095,EO000N412016010385000001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C41,UA,Equity Option,Equity,BBG007397QQ8,BBG007397QN1,524030627746,EO000N412016010385200001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C42,UA,Equity Option,Equity,BBG007397RH6,BBG007397RF8,524030627755,EO000N412016010385400001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C43,UA,Equity Option,Equity,BBG007397S84,BBG007397S66,524030627764,EO000N412016010385600001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C44,UA,Equity Option,Equity,BBG007397T19,BBG007397SZ4,524030627771,EO000N412016010385800001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C45,UA,Equity Option,Equity,BBG005XYCPG1,BBG005XYCPD4,524025650103,EO000N412016010385A00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C50,UA,Equity Option,Equity,BBG005XYCQ51,BBG005XYCQ33,524025650109,EO000N412016010386400001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C55,UA,Equity Option,Equity,BBG005XYCQX0,BBG005XYCQT5,524025650117,EO000N412016010386E00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C60,UA,Equity Option,Equity,BBG005XYCRM0,BBG005XYCRK2,524025650125,EO000N412016010387800001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C65,UA,Equity Option,Equity,BBG005XYCSB0,BBG005XYCS84,524025650136,EO000N412016010388200001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C70,UA,Equity Option,Equity,BBG005XYCT19,BBG005XYCSZ4,524025650146,EO000N412016010388C00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C75,UA,Equity Option,Equity,BBG005XYCTR1,BBG005XYCTP3,524025650155,EO000N412016010389600001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C80,UA,Equity Option,Equity,BBG005XYCVH7,BBG005XYCVF9,524025650161,EO000N41201601038A000001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C85,UA,Equity Option,Equity,BBG005XYCW67,BBG005XYCW49,524025650168,EO000N41201601038AA00001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C90,UA,Equity Option,Equity,BBG005XYCWX7,BBG005XYCWV9,524025650176,EO000N41201601038B400001
January 16 Calls on SQQQ US,SQQQ 01/15/16 C95,UA,Equity Option,Equity,BBG005Z8MP93,BBG005Z8MP75,524025849757,EO000N41201601038BE00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P19,UA,Equity Option,Equity,BBG007K0NH53,BBG007K0NH35,524032383048,EO000N412017010102600001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P20,UA,Equity Option,Equity,BBG007K0NHY1,BBG007K0NHW3,524032383078,EO000N412017010102800001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P21,UA,Equity Option,Equity,BBG007K0NJQ6,BBG007K0NJN9,524032383108,EO000N412017010102A00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P22,UA,Equity Option,Equity,BBG007K0NKJ1,BBG007K0NKG4,524032383138,EO000N412017010102C00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P23,UA,Equity Option,Equity,BBG007K0NL90,BBG007K0NL72,524032383168,EO000N412017010102E00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P24,UA,Equity Option,Equity,BBG007K0NM25,BBG007K0NM07,524032383199,EO000N412017010103000001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P25,UA,Equity Option,Equity,BBG007K0NMV3,BBG007K0NMS7,524032383232,EO000N412017010103200001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P26,UA,Equity Option,Equity,BBG007K0NNN0,BBG007K0NNL2,524032383266,EO000N412017010103400001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P27,UA,Equity Option,Equity,BBG007K0NPF4,BBG007K0NPC7,524032383295,EO000N412017010103600001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P28,UA,Equity Option,Equity,BBG007K0NQ62,BBG007K0NQ44,524032383324,EO000N412017010103800001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P29,UA,Equity Option,Equity,BBG007K0NQZ0,BBG007K0NQX2,524032383351,EO000N412017010103A00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P30,UA,Equity Option,Equity,BBG007K0NRS6,BBG007K0NRQ8,524032383382,EO000N412017010103C00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P31,UA,Equity Option,Equity,BBG007K0NSK2,BBG007K0NSH6,524032383412,EO000N412017010103E00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P32,UA,Equity Option,Equity,BBG007K0NTB0,BBG007K0NT84,524032383441,EO000N412017010104000001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P33,UA,Equity Option,Equity,BBG007K0NV34,BBG007K0NV16,524032383475,EO000N412017010104200001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P34,UA,Equity Option,Equity,BBG007K0NVX1,BBG007K0NVV3,524032383506,EO000N412017010104400001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P35,UA,Equity Option,Equity,BBG007K0NWP8,BBG007K0NWM1,524032383537,EO000N412017010104600001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P36,UA,Equity Option,Equity,BBG007K0NXG6,BBG007K0NXD9,524032383566,EO000N412017010104800001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P37,UA,Equity Option,Equity,BBG007K0NY74,BBG007K0NY56,524032383596,EO000N412017010104A00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P38,UA,Equity Option,Equity,BBG007K0NZ17,BBG007K0NYZ3,524032383627,EO000N412017010104C00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P39,UA,Equity Option,Equity,BBG007K0NZT7,BBG007K0NZR9,524032383657,EO000N412017010104E00001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P40,UA,Equity Option,Equity,BBG007K0P0L0,BBG007K0P0J3,524032383687,EO000N412017010105000001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P41,UA,Equity Option,Equity,BBG007K0P1C8,BBG007K0P192,524032383718,EO000N412017010105200001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P42,UA,Equity Option,Equity,BBG007K0P254,BBG007K0P236,524032383751,EO000N412017010105400001
January 17 Puts on SQQQ US,SQQQ 01/20/17 P43,UA,Equity Option,Equity,BBG007K0P2Y2,BBG007K0P2W4,524032383784,EO000N412017010105600001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C19,UA,Equity Option,Equity,BBG007K0NH62,BBG007K0NH44,524032383032,EO000N412017010182600001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C20,UA,Equity Option,Equity,BBG007K0NHZ0,BBG007K0NHX2,524032383065,EO000N412017010182800001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C21,UA,Equity Option,Equity,BBG007K0NJR5,BBG007K0NJP7,524032383093,EO000N412017010182A00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C22,UA,Equity Option,Equity,BBG007K0NKK9,BBG007K0NKH3,524032383124,EO000N412017010182C00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C23,UA,Equity Option,Equity,BBG007K0NLB7,BBG007K0NL81,524032383154,EO000N412017010182E00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C24,UA,Equity Option,Equity,BBG007K0NM34,BBG007K0NM16,524032383182,EO000N412017010183000001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C25,UA,Equity Option,Equity,BBG007K0NMW2,BBG007K0NMT6,524032383215,EO000N412017010183200001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C26,UA,Equity Option,Equity,BBG007K0NNP8,BBG007K0NNM1,524032383250,EO000N412017010183400001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C27,UA,Equity Option,Equity,BBG007K0NPG3,BBG007K0NPD6,524032383282,EO000N412017010183600001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C28,UA,Equity Option,Equity,BBG007K0NQ71,BBG007K0NQ53,524032383309,EO000N412017010183800001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C29,UA,Equity Option,Equity,BBG007K0NR06,BBG007K0NQY1,524032383337,EO000N412017010183A00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C30,UA,Equity Option,Equity,BBG007K0NRT5,BBG007K0NRR7,524032383366,EO000N412017010183C00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C31,UA,Equity Option,Equity,BBG007K0NSL1,BBG007K0NSJ4,524032383397,EO000N412017010183E00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C32,UA,Equity Option,Equity,BBG007K0NTC9,BBG007K0NT93,524032383431,EO000N412017010184000001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C35,UA,Equity Option,Equity,BBG007K0NWQ7,BBG007K0NWN0,524032383522,EO000N412017010184600001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C33,UA,Equity Option,Equity,BBG007K0NV43,BBG007K0NV25,524032383457,EO000N412017010184200001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C36,UA,Equity Option,Equity,BBG007K0NXH5,BBG007K0NXF7,524032383551,EO000N412017010184800001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C34,UA,Equity Option,Equity,BBG007K0NVY0,BBG007K0NVW2,524032383491,EO000N412017010184400001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C37,UA,Equity Option,Equity,BBG007K0NY83,BBG007K0NY65,524032383581,EO000N412017010184A00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C38,UA,Equity Option,Equity,BBG007K0NZ26,BBG007K0NZ08,524032383610,EO000N412017010184C00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C39,UA,Equity Option,Equity,BBG007K0NZV4,BBG007K0NZS8,524032383642,EO000N412017010184E00001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C40,UA,Equity Option,Equity,BBG007K0P0M9,BBG007K0P0K1,524032383672,EO000N412017010185000001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C41,UA,Equity Option,Equity,BBG007K0P1D7,BBG007K0P1B9,524032383702,EO000N412017010185200001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C42,UA,Equity Option,Equity,BBG007K0P263,BBG007K0P245,524032383734,EO000N412017010185400001
January 17 Calls on SQQQ US,SQQQ 01/20/17 C43,UA,Equity Option,Equity,BBG007K0P2Z1,BBG007K0P2X3,524032383766,EO000N412017010185600001
January 15 Puts on IPGP US,IPGP 01/17/15 P35,UA,Equity Option,Equity,BBG006HTQZL5,BBG006HTQZJ8,524028088819,EO0013TH2015010104600001
January 15 Puts on IPGP US,IPGP 01/17/15 P40,UA,Equity Option,Equity,BBG006HTR040,BBG006HTR022,524028088840,EO0013TH2015010105000001
January 15 Puts on IPGP US,IPGP 01/17/15 P45,UA,Equity Option,Equity,BBG006HTR0N9,BBG006HTR0L1,524028088859,EO0013TH2015010105A00001
January 15 Puts on IPGP US,IPGP 01/17/15 P50,UA,Equity Option,Equity,BBG006HTR157,BBG006HTR139,524028088879,EO0013TH2015010106400001
January 15 Puts on IPGP US,IPGP 01/17/15 P55,UA,Equity Option,Equity,BBG006HTR1P5,BBG006HTR1M8,524028088901,EO0013TH2015010106E00001
January 15 Puts on IPGP US,IPGP 01/17/15 P60,UA,Equity Option,Equity,BBG006HTR264,BBG006HTR246,524028088921,EO0013TH2015010107800001
January 15 Puts on IPGP US,IPGP 01/17/15 P65,UA,Equity Option,Equity,BBG006HTR2Q2,BBG006HTR2N5,524028088940,EO0013TH2015010108200001
January 15 Puts on IPGP US,IPGP 01/17/15 P70,UA,Equity Option,Equity,BBG006HTR380,BBG006HTR353,524028088958,EO0013TH2015010108C00001
January 15 Puts on IPGP US,IPGP 01/17/15 P75,UA,Equity Option,Equity,BBG006HTR3S8,BBG006HTR3Q0,524028088972,EO0013TH2015010109600001
January 15 Puts on IPGP US,IPGP 01/17/15 P80,UA,Equity Option,Equity,BBG006HTR497,BBG006HTR479,524028088991,EO0013TH201501010A000001
January 15 Puts on IPGP US,IPGP 01/17/15 P85,UA,Equity Option,Equity,BBG006HTR4T5,BBG006HTR4R7,524028089008,EO0013TH201501010AA00001
January 15 Calls on IPGP US,IPGP 01/17/15 C35,UA,Equity Option,Equity,BBG006HTQZM4,BBG006HTQZK6,524028088810,EO0013TH2015010184600001
January 15 Puts on IPGP US,IPGP 01/17/15 P90,UA,Equity Option,Equity,BBG006HTR5B1,BBG006HTR585,524028089027,EO0013TH201501010B400001
January 15 Calls on IPGP US,IPGP 01/17/15 C40,UA,Equity Option,Equity,BBG006HTR059,BBG006HTR031,524028088830,EO0013TH2015010185000001
January 15 Calls on IPGP US,IPGP 01/17/15 C45,UA,Equity Option,Equity,BBG006HTR0P7,BBG006HTR0M0,524028088849,EO0013TH2015010185A00001
January 15 Calls on IPGP US,IPGP 01/17/15 C50,UA,Equity Option,Equity,BBG006HTR166,BBG006HTR148,524028088869,EO0013TH2015010186400001
January 15 Calls on IPGP US,IPGP 01/17/15 C55,UA,Equity Option,Equity,BBG006HTR1Q4,BBG006HTR1N7,524028088889,EO0013TH2015010186E00001
January 15 Calls on IPGP US,IPGP 01/17/15 C60,UA,Equity Option,Equity,BBG006HTR273,BBG006HTR255,524028088911,EO0013TH2015010187800001
January 15 Calls on IPGP US,IPGP 01/17/15 C65,UA,Equity Option,Equity,BBG006HTR2R1,BBG006HTR2P3,524028088931,EO0013TH2015010188200001
January 15 Calls on IPGP US,IPGP 01/17/15 C70,UA,Equity Option,Equity,BBG006HTR399,BBG006HTR362,524028088948,EO0013TH2015010188C00001
January 15 Calls on IPGP US,IPGP 01/17/15 C75,UA,Equity Option,Equity,BBG006HTR3T7,BBG006HTR3R9,524028088966,EO0013TH2015010189600001
January 15 Calls on IPGP US,IPGP 01/17/15 C80,UA,Equity Option,Equity,BBG006HTR4B4,BBG006HTR488,524028088982,EO0013TH201501018A000001
January 15 Calls on IPGP US,IPGP 01/17/15 C85,UA,Equity Option,Equity,BBG006HTR4V2,BBG006HTR4S6,524028088999,EO0013TH201501018AA00001
January 15 Calls on IPGP US,IPGP 01/17/15 C90,UA,Equity Option,Equity,BBG006HTR5C0,BBG006HTR594,524028089017,EO0013TH201501018B400001
February 15 Puts on IPGP US,IPGP 02/20/15 P40,UA,Equity Option,Equity,BBG007RWRYN5,BBG007RWRYL7,524033344091,EO0013TH2015020105000001
February 15 Puts on IPGP US,IPGP 02/20/15 P45,UA,Equity Option,Equity,BBG007RWRZ98,BBG007RWRZ70,524033344128,EO0013TH2015020105A00001
February 15 Puts on IPGP US,IPGP 02/20/15 P50,UA,Equity Option,Equity,BBG007RWRZY0,BBG007RWRZW2,524033344166,EO0013TH2015020106400001
February 15 Puts on IPGP US,IPGP 02/20/15 P55,UA,Equity Option,Equity,BBG007RWS0L0,BBG007RWS0J3,524033344202,EO0013TH2015020106E00001
February 15 Puts on IPGP US,IPGP 02/20/15 P60,UA,Equity Option,Equity,BBG007RWS183,BBG007RWS165,524033344238,EO0013TH2015020107800001
February 15 Puts on IPGP US,IPGP 02/20/15 P65,UA,Equity Option,Equity,BBG007RWS1X5,BBG007RWS1V7,524033344277,EO0013TH2015020108200001
February 15 Puts on IPGP US,IPGP 02/20/15 P70,UA,Equity Option,Equity,BBG007RWS2K7,BBG007RWS2H1,524033344313,EO0013TH2015020108C00001
February 15 Puts on IPGP US,IPGP 02/20/15 P75,UA,Equity Option,Equity,BBG007RWS361,BBG007RWS343,524033344344,EO0013TH2015020109600001
February 15 Puts on IPGP US,IPGP 02/20/15 P80,UA,Equity Option,Equity,BBG007RWS3V3,BBG007RWS3S7,524033344379,EO0013TH201502010A000001
February 15 Puts on IPGP US,IPGP 02/20/15 P85,UA,Equity Option,Equity,BBG007RWS4J5,BBG007RWS4G8,524033344412,EO0013TH201502010AA00001
February 15 Puts on IPGP US,IPGP 02/20/15 P90,UA,Equity Option,Equity,BBG007RWS557,BBG007RWS539,524033344443,EO0013TH201502010B400001
February 15 Puts on IPGP US,IPGP 02/20/15 P95,UA,Equity Option,Equity,BBG007RWS5T1,BBG007RWS5R3,524033344477,EO0013TH201502010BE00001
February 15 Puts on IPGP US,IPGP 02/20/15 P100,UA,Equity Option,Equity,BBG007RWS6G3,BBG007RWS6D6,524033344508,EO0013TH201502010C800001
February 15 Puts on IPGP US,IPGP 02/20/15 P105,UA,Equity Option,Equity,BBG007RWS735,BBG007RWS717,524033344540,EO0013TH201502010D200001
February 15 Calls on IPGP US,IPGP 02/20/15 C40,UA,Equity Option,Equity,BBG007RWRYP3,BBG007RWRYM6,524033344073,EO0013TH2015020185000001
February 15 Calls on IPGP US,IPGP 02/20/15 C45,UA,Equity Option,Equity,BBG007RWRZB5,BBG007RWRZ89,524033344109,EO0013TH2015020185A00001
February 15 Calls on IPGP US,IPGP 02/20/15 C50,UA,Equity Option,Equity,BBG007RWRZZ9,BBG007RWRZX1,524033344147,EO0013TH2015020186400001
February 15 Calls on IPGP US,IPGP 02/20/15 C55,UA,Equity Option,Equity,BBG007RWS0M9,BBG007RWS0K1,524033440550,EO0013TH2015020186E00001
February 15 Calls on IPGP US,IPGP 02/20/15 C60,UA,Equity Option,Equity,BBG007RWS192,BBG007RWS174,524033344219,EO0013TH2015020187800001
February 15 Calls on IPGP US,IPGP 02/20/15 C65,UA,Equity Option,Equity,BBG007RWS1Y4,BBG007RWS1W6,524033344256,EO0013TH2015020188200001
February 15 Calls on IPGP US,IPGP 02/20/15 C70,UA,Equity Option,Equity,BBG007RWS2L6,BBG007RWS2J9,524033344298,EO0013TH2015020188C00001
February 15 Calls on IPGP US,IPGP 02/20/15 C75,UA,Equity Option,Equity,BBG007RWS370,BBG007RWS352,524033344329,EO0013TH2015020189600001
February 15 Calls on IPGP US,IPGP 02/20/15 C80,UA,Equity Option,Equity,BBG007RWS3W2,BBG007RWS3T6,524033344363,EO0013TH201502018A000001
February 15 Calls on IPGP US,IPGP 02/20/15 C85,UA,Equity Option,Equity,BBG007RWS4K3,BBG007RWS4H7,524033344394,EO0013TH201502018AA00001
February 15 Calls on IPGP US,IPGP 02/20/15 C90,UA,Equity Option,Equity,BBG007RWS566,BBG007RWS548,524033344427,EO0013TH201502018B400001
